0	698
0.001	702.17
0.002	706.5
0.003	723.23
0.004	732.61
0.005	736.03
0.006	742.44
0.007	749.64
0.008	752.4
0.009000000000000001	759.16
0.010000000000000002	761.79
0.011000000000000003	773.51
0.012000000000000004	772.84
0.013000000000000005	759.83
0.014000000000000005	774.88
0.015000000000000006	787.48
0.016000000000000007	778.99
0.017000000000000008	779.12
0.01800000000000001	780.63
0.01900000000000001	786.8
0.02000000000000001	787.71
0.02100000000000001	788.59
0.022000000000000013	797.76
0.023000000000000013	790.33
0.024000000000000014	791
0.025000000000000015	791.96
0.026000000000000016	798.29
0.027000000000000017	792.32
0.028000000000000018	791.64
0.02900000000000002	796.62
0.03000000000000002	802.07
0.03100000000000002	800
0.03200000000000002	790.76
0.03300000000000002	798.6
0.03400000000000002	790.9
0.035000000000000024	797.8
0.036000000000000025	792.77
0.037000000000000026	791.11
0.03800000000000003	798.23
0.03900000000000003	791.73
0.04000000000000003	790.77
0.04100000000000003	793.06
0.04200000000000003	788.77
0.04300000000000003	792.22
0.04400000000000003	788.14
0.04500000000000003	785.02
0.046000000000000034	796.89
0.047000000000000035	788.16
0.048000000000000036	785.85
0.04900000000000004	786.17
0.05000000000000004	781.39
0.05100000000000004	779.6
0.05200000000000004	777.46
0.05300000000000004	785.37
0.05400000000000004	778.95
0.05500000000000004	778.99
0.05600000000000004	773.49
0.057000000000000044	775.7
0.058000000000000045	779.42
0.059000000000000045	768.81
0.060000000000000046	774.24
0.06100000000000005	766.46
0.06200000000000005	775.33
0.06300000000000004	768.34
0.06400000000000004	775.47
0.06500000000000004	764.18
0.06600000000000004	765.71
0.06700000000000005	764.19
0.06800000000000005	769.65
0.06900000000000005	754.77
0.07000000000000005	750.6
0.07100000000000005	752.4
0.07200000000000005	751.06
0.07300000000000005	757.58
0.07400000000000005	749.98
0.07500000000000005	755.04
0.07600000000000005	747.36
0.07700000000000005	745.14
0.07800000000000006	746.66
0.07900000000000006	739.33
0.08000000000000006	742.19
0.08100000000000006	740.61
0.08200000000000006	734.02
0.08300000000000006	730.72
0.08400000000000006	733.75
0.08500000000000006	728.56
0.08600000000000006	729.44
0.08700000000000006	734.38
0.08800000000000006	727.76
0.08900000000000007	726.77
0.09000000000000007	719.62
0.09100000000000007	719.69
0.09200000000000007	722.8
0.09300000000000007	718.1
0.09400000000000007	717.85
0.09500000000000007	714.39
0.09600000000000007	715.14
0.09700000000000007	711.28
0.09800000000000007	707.79
0.09900000000000007	705.72
0.10000000000000007	710.31
0.10100000000000008	708.39
0.10200000000000008	705.03
0.10300000000000008	690.89
0.10400000000000008	702.29
0.10500000000000008	693.76
0.10600000000000008	686.96
0.10700000000000008	688.5
0.10800000000000008	688.45
0.10900000000000008	697.66
0.11000000000000008	687.83
0.11100000000000008	684.37
0.11200000000000009	687.84
0.11300000000000009	684.34
0.11400000000000009	678.2
0.11500000000000009	677.41
0.11600000000000009	669.37
0.11700000000000009	680.08
0.11800000000000009	669.02
0.11900000000000009	673.82
0.12000000000000009	668.63
0.1210000000000001	663.7
0.1220000000000001	660.8
0.1230000000000001	658.27
0.1240000000000001	664.46
0.12500000000000008	665.06
0.12600000000000008	648.59
0.12700000000000009	646.94
0.12800000000000009	654
0.1290000000000001	646.37
0.1300000000000001	648.47
0.1310000000000001	652.53
0.1320000000000001	647.14
0.1330000000000001	635.15
0.1340000000000001	638.94
0.1350000000000001	637.89
0.1360000000000001	633.8
0.1370000000000001	644.34
0.1380000000000001	631.78
0.1390000000000001	627.37
0.1400000000000001	621.38
0.1410000000000001	621.78
0.1420000000000001	619.05
0.1430000000000001	621.96
0.1440000000000001	622.02
0.1450000000000001	618.47
0.1460000000000001	619.28
0.1470000000000001	608.04
0.1480000000000001	613.18
0.1490000000000001	606.44
0.1500000000000001	594.8
0.1510000000000001	604.86
0.1520000000000001	608
0.1530000000000001	596.95
0.1540000000000001	596.34
0.1550000000000001	608.26
0.1560000000000001	598.07
0.1570000000000001	589.02
0.1580000000000001	591.51
0.1590000000000001	582.12
0.16000000000000011	577.58
0.16100000000000012	590.41
0.16200000000000012	581.9
0.16300000000000012	584.9
0.16400000000000012	577.05
0.16500000000000012	582.9
0.16600000000000012	566.73
0.16700000000000012	567.56
0.16800000000000012	548.81
0.16900000000000012	561.62
0.17000000000000012	558.12
0.17100000000000012	549.06
0.17200000000000013	557.67
0.17300000000000013	541.59
0.17400000000000013	564.37
0.17500000000000013	547.58
0.17600000000000013	556.08
0.17700000000000013	539.56
0.17800000000000013	542.94
0.17900000000000013	548.39
0.18000000000000013	540.73
0.18100000000000013	532.25
0.18200000000000013	535.68
0.18300000000000013	528.89
0.18400000000000014	530.01
0.18500000000000014	525.8
0.18600000000000014	520.2
0.18700000000000014	524.69
0.18800000000000014	525.64
0.18900000000000014	504.76
0.19000000000000014	512.59
0.19100000000000014	504.92
0.19200000000000014	507.13
0.19300000000000014	507
0.19400000000000014	495.14
0.19500000000000015	517.12
0.19600000000000015	507.39
0.19700000000000015	506.02
0.19800000000000015	491.57
0.19900000000000015	488.2
0.20000000000000015	493.3
0.20100000000000015	499.98
0.20200000000000015	484.23
0.20300000000000015	484.21
0.20400000000000015	470.73
0.20500000000000015	470.88
0.20600000000000016	479.51
0.20700000000000016	484.58
0.20800000000000016	466.85
0.20900000000000016	462.28
0.21000000000000016	476.67
0.21100000000000016	468.95
0.21200000000000016	482.86
0.21300000000000016	447.23
0.21400000000000016	457.91
0.21500000000000016	469.17
0.21600000000000016	448.33
0.21700000000000016	462.95
0.21800000000000017	435.3
0.21900000000000017	444.1
0.22000000000000017	454.25
0.22100000000000017	464.38
0.22200000000000017	435.3
0.22300000000000017	426.06
0.22400000000000017	424.48
0.22500000000000017	444.85
0.22600000000000017	430.48
0.22700000000000017	433.14
0.22800000000000017	427.91
0.22900000000000018	446.98
0.23000000000000018	411.12
0.23100000000000018	418.21
0.23200000000000018	418.46
0.23300000000000018	421.96
0.23400000000000018	430.55
0.23500000000000018	407.5
0.23600000000000018	425.38
0.23700000000000018	409.39
0.23800000000000018	402.31
0.23900000000000018	407.53
0.24000000000000019	393.66
0.2410000000000002	397.41
0.2420000000000002	401.15
0.2430000000000002	392.93
0.2440000000000002	401.58
0.2450000000000002	371.87
0.2460000000000002	383.38
0.2470000000000002	391.67
0.2480000000000002	398.3
0.2490000000000002	386.84
0.25000000000000017	373.62
0.25100000000000017	390.97
0.25200000000000017	382.34
0.25300000000000017	385.94
0.25400000000000017	359
0.25500000000000017	368.6
0.25600000000000017	365.89
0.2570000000000002	363.34
0.2580000000000002	367.81
0.2590000000000002	365.16
0.2600000000000002	375.57
0.2610000000000002	357.32
0.2620000000000002	357.61
0.2630000000000002	349.37
0.2640000000000002	354.93
0.2650000000000002	348.73
0.2660000000000002	352.14
0.2670000000000002	340.48
0.2680000000000002	353.65
0.2690000000000002	341.71
0.2700000000000002	352.29
0.2710000000000002	353.78
0.2720000000000002	344.56
0.2730000000000002	343.39
0.2740000000000002	335.67
0.2750000000000002	319.71
0.2760000000000002	328.9
0.2770000000000002	322.97
0.2780000000000002	322.39
0.2790000000000002	332.25
0.2800000000000002	342.63
0.2810000000000002	325.48
0.2820000000000002	328.22
0.2830000000000002	321.44
0.2840000000000002	330.9
0.2850000000000002	321.65
0.2860000000000002	325.74
0.2870000000000002	328.85
0.2880000000000002	320.64
0.2890000000000002	316.86
0.2900000000000002	308.93
0.2910000000000002	326.27
0.2920000000000002	328.91
0.2930000000000002	310.81
0.2940000000000002	316.85
0.2950000000000002	310.17
0.2960000000000002	317.52
0.2970000000000002	314.34
0.2980000000000002	309.68
0.2990000000000002	311.76
0.3000000000000002	312.31
